Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group
CM1875,abdomen,pierce,pierce,pierce,VERB,ILL_STATE
CM1875,abdomen,surgery,surgery,surgery,VERB,ILL_STATE
CM1875,abdomen,work out,work,workout,VERB,ILL_STATE
CM1875,absinthe,die,die,die,VERB,ILL_STATE
CM1875,absinthe,drink,drink,drink,VERB,ILL_STATE
CM1875,absinthe,drunk,drunk,drink,VERB,ILL_STATE
MH6227,accordion,band,band,band,NOUN,ILL_STATE
JanedisColon331.643.2681,accordion,entertainment,entertainment,entertainment,NOUN,ILL_STATE
JanedisColon331.643.2681,accordion,hobby,hobby,hobby,NOUN,ILL_STATE
MH6227,accordion,instruement,instrument,instrument,NOUN,ILL_STATE
JanedisColon331.643.2681,accordion,make money,make,make,AUX,ILL_STATE
JanedisColon331.643.2681,accordion,make money,money,money,NOUN,ILL_STATE
MH6227,accordion,music,music,music,VERB,ILL_STATE
JanedisColon331.643.2681,accordion,perform music,music,music,NOUN,ILL_STATE
JanedisColon331.643.2681,accordion,perform music,perform,perform,VERB,ILL_STATE
LM8773,acne,control,control,control,NOUN,ILL_STATE
LM8773,acne,cover,cover,cover,VERB,ILL_STATE
LM8773,acne,hide,hide,hide,VERB,ILL_STATE
LM8773,acne,pop,pop,pop,VERB,ILL_STATE
LH1949,acorn,for squirrels to eat,eat,eat,VERB,ILL_STATE
LH1949,acorn,for squirrels to eat,squirrels,squirrel,NOUN,ILL_STATE
LH1949,acorn,to eat,eat,eat,VERB,ILL_STATE
LH1949,acorn,to throw at something,something,something,PRON,ILL_STATE
LH1949,acorn,to throw at something,throw,throw,VERB,ILL_STATE
GR8655,altarpiece,hold,hold,hold,VERB,ILL_STATE
GR8655,altarpiece,hug,hug,hug,VERB,ILL_STATE
GR8655,altarpiece,kiss,kiss,kiss,VERB,ILL_STATE
GR8655,altarpiece,look at,look,look,VERB,ILL_STATE
GR8655,altarpiece,place on altar,altar,altar,NOUN,ILL_STATE
GR8655,altarpiece,place on altar,place,place,VERB,ILL_STATE
GR8655,altarpiece,put down,put,put,VERB,ILL_STATE
GR8655,altarpiece,stand on,stand,stand,VERB,ILL_STATE
GR8655,altarpiece,throw,throw,throw,VERB,ILL_STATE
LB7205,amphibian,eating it,eating,eat,VERB,ILL_STATE
LB7205,amphibian,having it as a pet,pet,pet,NOUN,ILL_STATE
LB7205,amphibian,observing it in nature,nature,nature,NOUN,ILL_STATE
LB7205,amphibian,observing it in nature,observing,obserive,VERB,ILL_STATE
ac9377,animal,comfort,comfort,comfort,VERB,ILL_STATE
CW5888,anklet,design,design,design,VERB,ILL_STATE
CW5888,anklet,style,style,style,NOUN,ILL_STATE
CW5888,anklet,wear,wear,wear,VERB,ILL_STATE
KL7604,antenna,bugs,bugs,bug,NOUN,ILL_STATE
KL7604,antenna,radio,radio,radio,NOUN,ILL_STATE
MT2739,antihistamine,medicate,medicate,medicate,VERB,ILL_STATE
MT2739,antihistamine,reduce allergies,allergies,allergy,NOUN,ILL_STATE
MT2739,antihistamine,reduce allergies,reduce,reduce,NOUN,ILL_STATE
MT2739,antihistamine,reduce inflammation,inflammation,inflammation,NOUN,ILL_STATE
MT2739,antihistamine,reduce inflammation,reduce,reduce,VERB,ILL_STATE
MT2739,antihistamine,relieve,relieve,relieve,VERB,ILL_STATE
IC8818,antiques,display,display,display,NOUN,ILL_STATE
IC8818,antiques,display,display,display,VERB,ILL_STATE
JB1475,antiques,display,display,display,NOUN,ILL_STATE
JB1475,antiques,display,display,display,VERB,ILL_STATE
JB1475,antiques,enjoyment,enjoyment,enjoyment,NOUN,ILL_STATE
IC8818,antiques,old,old,old,ADJ,ILL_STATE
JB1475,antiques,sell,sell,sell,VERB,ILL_STATE
JB1475,antiques,store,store,store,VERB,ILL_STATE
IC8818,antiques,valuable,valuable,valuable,ADJ,ILL_STATE
ac9377,apron,to keep clothes clean,clean,clean,VERB,ILL_STATE
ac9377,apron,to keep clothes clean,keep,keep,AUX,ILL_STATE
KL7604,arachnid,spiderman,spiderman,spiderman,NOUN,ILL_STATE
KL7604,arachnid,spiders,spiders,spider,NOUN,ILL_STATE
KF0144,armband,accessory,accessory,accessory,INTJ,ILL_STATE
KF0144,armband,athleye,athlete,athlete,X,ILL_STATE
JB2271,armband,identification,identification,identification,NOUN,ILL_STATE
KF0144,armband,sports,sports,sport,NOUN,ILL_STATE
KF0144,armband,sweat,sweat,sweat,VERB,ILL_STATE
JB2271,armband,wear ,wear,wear,VERB,ILL_STATE
MH6227,arrow,archery,archery,archery,NOUN,ILL_STATE
MH6227,arrow,bow and arrow,arrow,arrow,NOUN,ILL_STATE
MH6227,arrow,bow and arrow,bow,bow,NOUN,ILL_STATE
JanedisColon331.643.2681,arrow,hunting animals,animals,animal,NOUN,ILL_STATE
JanedisColon331.643.2681,arrow,hunting animals,hunting,hunt,VERB,ILL_STATE
JanedisColon331.643.2681,arrow,shooting targets,shooting,shoot,VERB,ILL_STATE
JanedisColon331.643.2681,arrow,shooting targets,targets,target,NOUN,ILL_STATE
JanedisColon331.643.2681,arrow,sport,sport,sport,NOUN,ILL_STATE
MH6227,arrow,symbol,symbol,symbol,NOUN,ILL_STATE
JanedisColon331.643.2681,ashcan,ash,ash,ash,INTJ,ILL_STATE
JanedisColon331.643.2681,ashcan,coal fires,coal,coal,NOUN,ILL_STATE
JanedisColon331.643.2681,ashcan,coal fires,fires,fire,VERB,ILL_STATE
JanedisColon331.643.2681,ashcan,wood,wood,wood,NOUN,ILL_STATE
MT2739,ashes,contain,contain,contain,NOUN,ILL_STATE
MT2739,ashes,remember,remember,remember,VERB,ILL_STATE
MT2739,ashes,sell,sell,sell,VERB,ILL_STATE
KM0058,ashtray,ash,ash,ash,INTJ,ILL_STATE
MM9115,ashtray,sitting,sitting,sit,VERB,ILL_STATE
GR8655,asparagus,chew,chew,chew,VERB,ILL_STATE
GR8655,asparagus,cook,cook,cook,VERB,ILL_STATE
GR8655,asparagus,cut,cut,cut,VERB,ILL_STATE
VL8728,asparagus,eating,eating,eat,VERB,ILL_STATE
GR8655,asparagus,grow,grow,grow,VERB,ILL_STATE
VL8728,asparagus,herbs,herbs,herb,NOUN,ILL_STATE
GR8655,asparagus,plant,plant,plant,VERB,ILL_STATE
VL8728,asparagus,plants,plants,plant,NOUN,ILL_STATE
GR8655,asparagus,smash,smash,smash,VERB,ILL_STATE
GR8655,asparagus,swallow,swallow,swallow,VERB,ILL_STATE
GR8655,asparagus,tear,tear,tear,VERB,ILL_STATE
JM6264,ass,donkey,donkey,donkey,NOUN,ILL_STATE
KF0144,attorney,court,court,court,NOUN,ILL_STATE
JB2271,attorney,defend,defend,defend,VERB,ILL_STATE
KF0144,attorney,law,law,law,NOUN,ILL_STATE
JB2271,attorney,prosacute ,prosecute,prosecute,VERB,ILL_STATE
AF6541,auto,mobile,mobile,mobile,ADJ,ILL_STATE
JanedisColon331.643.2681,avocado,bread,bread,bread,NOUN,ILL_STATE
MH6227,avocado,breakfast,breakfast,breakfast,NOUN,ILL_STATE
MH6227,avocado,dinner,dinner,dinner,NOUN,ILL_STATE
JanedisColon331.643.2681,avocado,face masks,face,face,NOUN,ILL_STATE
JanedisColon331.643.2681,avocado,face masks,masks,mask,NOUN,ILL_STATE
JanedisColon331.643.2681,avocado,food,food,food,NOUN,ILL_STATE
JanedisColon331.643.2681,avocado,food,food,food,NOUN,ILL_STATE
MH6227,avocado,food,food,food,NOUN,ILL_STATE
MH6227,avocado,food,food,food,NOUN,ILL_STATE
MH6227,avocado,lunch,lunch,lunch,NOUN,ILL_STATE
MH6227,avocado,tacos,tacos,taco,NOUN,ILL_STATE
MH6227,avocado,tacos,tacos,taco,NOUN,ILL_STATE
JanedisColon331.643.2681,avocado,tacos,tacos,taco,NOUN,ILL_STATE
JanedisColon331.643.2681,avocado,tacos,tacos,taco,NOUN,ILL_STATE
MH6227,avocado,toast,toast,toast,NOUN,ILL_STATE
7551,axe,chop wood ,chop,chop,VERB,ILL_STATE
7551,axe,chop wood ,wood,wood,NOUN,ILL_STATE
ac9377,axle,car,car,car,NOUN,ILL_STATE
AR0075,backgammon,build community,build,build,NOUN,ILL_STATE
AR0075,backgammon,build community,community,community,NOUN,ILL_STATE
AR0075,backgammon,have fun,fun,fun,NOUN,ILL_STATE
LH1949,baklava,to eat?,eat,eat,VERB,ILL_STATE
EL2514,balcony,build,build,build,NOUN,ILL_STATE
EL2514,balcony,climb,climb,climb,VERB,ILL_STATE
MW6542,balcony,cooking,cooking,cook,VERB,ILL_STATE
EL2514,balcony,fall,fall,fall,NOUN,ILL_STATE
EL2514,balcony,feel,feel,feel,VERB,ILL_STATE
EL2514,balcony,jump,jump,jump,VERB,ILL_STATE
MW6542,balcony,outside,outside,outside,ADV,ILL_STATE
MW6542,balcony,relaxing ,relaxing,relax,VERB,ILL_STATE
MW6542,balcony,sitting,sitting,sit,VERB,ILL_STATE
EL2514,balcony,stand,stand,stand,VERB,ILL_STATE
EB2483,banquet,birthdays,birthdays,birthday,NOUN,ILL_STATE
EB2483,banquet,dances,dances,dance,VERB,ILL_STATE
EB2483,banquet,events,events,event,NOUN,ILL_STATE
HW2231,banquet,prom,prom,prom,X,ILL_STATE
HW2231,banquet,wedding,wedding,wedding,NOUN,ILL_STATE
SW4407,barber,beard trims,beard,beard,NOUN,ILL_STATE
SW4407,barber,beard trims,trims,trim,VERB,ILL_STATE
SW4407,barber,haircuts,haircuts,haircut,NOUN,ILL_STATE
SE5217,barnacle,to look nice ,look,look,VERB,ILL_STATE
SE5217,barnacle,to look nice ,nice,nice,ADJ,ILL_STATE
BE3674,barricade,create,create,create,VERB,ILL_STATE
BE3674,barricade,protect,protect,protect,VERB,ILL_STATE
LH1949,bat,to a hit a ball with,ball,ball,NOUN,ILL_STATE
LH1949,bat,to a hit a ball with,hit,hit,VERB,ILL_STATE
LH1949,bat,to use as a decoration,use,use,VERB,ILL_STATE
LH1949,bat,to use in self defense ,defense,defense,NOUN,ILL_STATE
LH1949,bat,to use in self defense ,self,self,NOUN,ILL_STATE
LH1949,bat,to use in self defense ,use,use,VERB,ILL_STATE
MW6542,bathe,clean,clean,clean,VERB,ILL_STATE
EL2514,bathe,drown,drown,dry,NOUN,ILL_STATE
EL2514,bathe,fill,fill,fill,VERB,ILL_STATE
EL2514,bathe,lather,lather,lather,NOUN,ILL_STATE
MW6542,bathe,refresh,refresh,refresh,INTJ,ILL_STATE
EL2514,bathe,soak,soak,soak,VERB,ILL_STATE
EL2514,bathe,wet,wet,wet,ADJ,ILL_STATE
7551,bathroom,clean,clean,clean,VERB,ILL_STATE
7551,bathroom,use,use,use,VERB,ILL_STATE
JB2271,battleship,fight,fight,fight,VERB,ILL_STATE
KF0144,battleship,game,game,game,NOUN,ILL_STATE
KF0144,battleship,movie,movie,movie,NOUN,ILL_STATE
JB2271,battleship,play,play,play,VERB,ILL_STATE
JB2271,battleship,sail,sail,sail,VERB,ILL_STATE
JB2271,battleship,shoot,shoot,shoot,VERB,ILL_STATE
JB2271,battleship,sink,sink,sink,VERB,ILL_STATE
KF0144,battleship,war,war,war,NOUN,ILL_STATE
JB1475,bazooka,enjoy,enjoy,enjoy,VERB,ILL_STATE
IC8818,bazooka,gun,gun,gun,NOUN,ILL_STATE
IC8818,bazooka,war,war,war,NOUN,ILL_STATE
IC8818,bazooka,weapon,weapon,weapon,NOUN,ILL_STATE
IC8818,bazooka,weapon,weapon,weapon,NOUN,ILL_STATE
JB1475,bazooka,weapon,weapon,weapon,NOUN,ILL_STATE
JB1475,bazooka,weapon,weapon,weapon,NOUN,ILL_STATE
SW4407,beagle,companion,companion,companion,NOUN,ILL_STATE
SW4407,beagle,fun,fun,fun,NOUN,ILL_STATE
SW4407,beagle,playing,playing,play,VERB,ILL_STATE
SW4407,beagle,walks,walks,walk,VERB,ILL_STATE
LH1949,bedspread,hang it on a wall,hang,hang,VERB,ILL_STATE
LH1949,bedspread,hang it on a wall,wall,wall,NOUN,ILL_STATE
LH1949,bedspread,paint it,paint,paint,VERB,ILL_STATE
LH1949,bedspread,turn it into art,art,art,NOUN,ILL_STATE
LH1949,bedspread,turn it into art,turn,turn,VERB,ILL_STATE
LH1949,bedspread,use it as a blanket,blanket,blanket,NOUN,ILL_STATE
LH1949,bedspread,use it as a blanket,use,use,VERB,ILL_STATE
LH1949,bedspread,use it as a tent,tent,tent,NOUN,ILL_STATE
LH1949,bedspread,use it as a tent,use,use,VERB,ILL_STATE
LH1949,bedspread,use it in a fort,fort,fort,NOUN,ILL_STATE
LH1949,bedspread,use it in a fort,use,use,VERB,ILL_STATE
MH6227,beef,dinner,dinner,dinner,NOUN,ILL_STATE
JanedisColon331.643.2681,beef,eat,eat,eat,VERB,ILL_STATE
JanedisColon331.643.2681,beef,food,food,food,NOUN,ILL_STATE
JanedisColon331.643.2681,beef,food,food,food,NOUN,ILL_STATE
MH6227,beef,food,food,food,NOUN,ILL_STATE
MH6227,beef,food,food,food,NOUN,ILL_STATE
JanedisColon331.643.2681,beef,restaurant,restaurant,restaurant,NOUN,ILL_STATE
JanedisColon331.643.2681,beef,ribs,ribs,rib,NOUN,ILL_STATE
JanedisColon331.643.2681,beef,steak,steak,steak,NOUN,ILL_STATE
JanedisColon331.643.2681,beef,tacos,tacos,taco,NOUN,ILL_STATE
MT2739,beefcake,cook,cook,cook,VERB,ILL_STATE
MT2739,beefcake,eat,eat,eat,VERB,ILL_STATE
MT2739,beefcake,feed animals,animals,animal,NOUN,ILL_STATE
MT2739,beefcake,feed animals,feed,feed,VERB,ILL_STATE
MT2739,beefcake,feed others,feed,feed,VERB,ILL_STATE
MT2739,beefcake,feed others,others,other,NOUN,ILL_STATE
MT2739,beefcake,give away,away,away,ADV,ILL_STATE
MT2739,beefcake,give away,give,give,VERB,ILL_STATE
MT2739,beefcake,heat,heat,heat,NOUN,ILL_STATE
MT2739,beefcake,prepare,prepare,prepare,VERB,ILL_STATE
BE3674,beer,brew,brew,brew,VERB,ILL_STATE
BE3674,beer,drink,drink,drink,VERB,ILL_STATE
CW5888,bellflower,grow,grow,grow,VERB,ILL_STATE
GR8655,belly,balance on,balance,balance,VERB,ILL_STATE
GR8655,belly,cut,cut,cut,VERB,ILL_STATE
GR8655,belly,fill,fill,fill,NOUN,ILL_STATE
GR8655,belly,hit,hit,hit,VERB,ILL_STATE
GR8655,belly,land on,land,land,NOUN,ILL_STATE
GR8655,belly,lick,lick,lick,VERB,ILL_STATE
GR8655,belly,pat,pat,pat,VERB,ILL_STATE
GR8655,belly,punch,punch,punch,VERB,ILL_STATE
GR8655,belly,put water on,put,put,VERB,ILL_STATE
GR8655,belly,put water on,water,water,NOUN,ILL_STATE
GR8655,belly,rub,rub,rub,VERB,ILL_STATE
GR8655,belly,strengthen,strengthen,strengthen,VERB,ILL_STATE
GR8655,belly,tickle,tickle,tickle,VERB,ILL_STATE
GR8655,bench,block area,area,area,NOUN,ILL_STATE
GR8655,bench,block area,block,block,VERB,ILL_STATE
VL8728,bench,hiding,hiding,hi,VERB,ILL_STATE
GR8655,bench,lay on,lay,lay,VERB,ILL_STATE
GR8655,bench,sit on,sit,sit,VERB,ILL_STATE
VL8728,bench,sitting,sitting,sit,VERB,ILL_STATE
GR8655,bench,stand on,stand,stand,VERB,ILL_STATE
VL8728,bench,standing,standing,stand,VERB,ILL_STATE
GR8655,bench,throw,throw,throw,VERB,ILL_STATE
GR8655,bench,turn in different directions,different,different,ADJ,ILL_STATE
GR8655,bench,turn in different directions,directions,direction,NOUN,ILL_STATE
GR8655,bench,turn in different directions,turn,turn,VERB,ILL_STATE
EL2514,berry,blend,blend,blend,VERB,ILL_STATE
EL2514,berry,chop,chop,chop,VERB,ILL_STATE
EL2514,berry,cut,cut,cut,VERB,ILL_STATE
EL2514,berry,eat,eat,eat,VERB,ILL_STATE
MW6542,berry,eating,eating,eat,VERB,ILL_STATE
EL2514,berry,grow,grow,grow,VERB,ILL_STATE
EL2514,berry,harvest,harvest,harvest,ADJ,ILL_STATE
EL2514,berry,throw,throw,throw,VERB,ILL_STATE
MW6542,berry,yummy ,yummy,yummy,INTJ,ILL_STATE
MW6542,bicep,arm ,arm,arm,X,ILL_STATE
EL2514,bicep,grow,grow,grow,VERB,ILL_STATE
EL2514,bicep,hurt,hurt,hurt,VERB,ILL_STATE
EL2514,bicep,increase,increase,increase,VERB,ILL_STATE
MW6542,bicep,muscle,muscle,muscle,NOUN,ILL_STATE
EL2514,bicep,sprain,sprain,sprain,VERB,ILL_STATE
EL2514,bicep,train,train,train,VERB,ILL_STATE
MW6542,bicep,workout ,workout,workout,NOUN,ILL_STATE
7551,bin,carry items ,carry,carry,VERB,ILL_STATE
7551,bin,carry items ,items,item,NOUN,ILL_STATE
7551,bin,throw out trash,throw,throw,VERB,ILL_STATE
7551,bin,throw out trash,trash,trash,INTJ,ILL_STATE
AR0075,binoculars,make things easier to see,easier,easier,ADJ,ILL_STATE
AR0075,binoculars,make things easier to see,make,make,VERB,ILL_STATE
AR0075,binoculars,make things easier to see,see,see,VERB,ILL_STATE
AR0075,binoculars,make things easier to see,things,thing,NOUN,ILL_STATE
AR0075,binoculars,prop,prop,prop,NOUN,ILL_STATE
EL2514,bird,carry,carry,carry,VERB,ILL_STATE
MW6542,bird,fast,fast,fast,ADJ,ILL_STATE
EL2514,bird,feed,feed,feed,VERB,ILL_STATE
MW6542,bird,fly,fly,fly,VERB,ILL_STATE
MW6542,bird,fly,fly,fly,VERB,ILL_STATE
EL2514,bird,fly,fly,fly,VERB,ILL_STATE
EL2514,bird,fly,fly,fly,VERB,ILL_STATE
MW6542,bird,light ,light,light,NOUN,ILL_STATE
EL2514,bird,observe,observe,observe,VERB,ILL_STATE
MW6542,bird,sky,sky,sky,NOUN,ILL_STATE
EL2514,bird,throw,throw,throw,VERB,ILL_STATE
EL2514,bird,watch,watch,watch,VERB,ILL_STATE
LB7205,birthmark,beauty,beauty,beauty,NOUN,ILL_STATE
LB7205,birthmark,uniqueness,uniqueness,uniqueness,NOUN,ILL_STATE
JB2271,biscuit,bake,bake,bake,VERB,ILL_STATE
KF0144,biscuit,bread,bread,bread,NOUN,ILL_STATE
JB2271,biscuit,butter biscuits,biscuits,biscuit,NOUN,ILL_STATE
JB2271,biscuit,butter biscuits,butter,butter,VERB,ILL_STATE
JB2271,biscuit,eat,eat,eat,VERB,ILL_STATE
KF0144,biscuit,food,food,food,NOUN,ILL_STATE
KF0144,biscuit,gravy,gravy,gravy,NOUN,ILL_STATE
JB2271,biscuit,make,make,make,VERB,ILL_STATE
KF0144,biscuit,meal,meal,meal,NOUN,ILL_STATE
KF0144,biscuit,restaurant,restaurant,restaurant,NOUN,ILL_STATE
KF0144,biscuit,warm,warm,warm,ADJ,ILL_STATE
KM0058,blazer,wash,wash,wash,VERB,ILL_STATE
KM0058,blazer,wear,wear,wear,VERB,ILL_STATE
MM9115,blazer,wearing,wearing,wear,VERB,ILL_STATE
LH1949,bleacher,to run up,run,run,NOUN,ILL_STATE
LH1949,bleacher,to sit on,sit,sit,VERB,ILL_STATE
LH1949,bleacher,to walk on ,walk,walk,VERB,ILL_STATE
EL2514,blindfold,blind,blind,blind,VERB,ILL_STATE
EL2514,blindfold,close,close,close,VERB,ILL_STATE
EL2514,blindfold,cover,cover,cover,VERB,ILL_STATE
MW6542,blindfold,dark,dark,dark,ADJ,ILL_STATE
MW6542,blindfold,scary ,scary,scary,ADJ,ILL_STATE
VL8728,block,building ,building,building,NOUN,ILL_STATE
GR8655,block,burn,burn,burn,VERB,ILL_STATE
GR8655,block,chew on,chew,chew,VERB,ILL_STATE
GR8655,block,hide under clothing,hide,hide,VERB,ILL_STATE
VL8728,block,hide,hide,hide,NOUN,ILL_STATE
GR8655,block,hit someone with,hit,hit,VERB,ILL_STATE
GR8655,block,hit someone with,someone,someone,PRON,ILL_STATE
GR8655,block,kick,kick,kick,VERB,ILL_STATE
VL8728,block,people,people,people,NOUN,ILL_STATE
GR8655,block,pick up,pick,pick,VERB,ILL_STATE
GR8655,block,prevent from passing,passing,pass,NOUN,ILL_STATE
GR8655,block,prevent from passing,prevent,prevent,VERB,ILL_STATE
GR8655,block,roll,roll,roll,VERB,ILL_STATE
GR8655,block,stack,stack,stack,NOUN,ILL_STATE
GR8655,block,stand on,stand,stand,VERB,ILL_STATE
GR8655,block,throw at someone,someone,someone,PRON,ILL_STATE
GR8655,block,throw at someone,throw,throw,VERB,ILL_STATE
MM9115,bloke,hugging,hugging,hug,VERB,ILL_STATE
MM9115,bloke,talking,talking,talk,VERB,ILL_STATE
KF0144,blood,crime scene,crime,crime,NOUN,ILL_STATE
KF0144,blood,crime scene,scene,scene,NOUN,ILL_STATE
JB2271,blood,draw,draw,draw,VERB,ILL_STATE
JB2271,blood,drink,drink,drink,VERB,ILL_STATE
KF0144,blood,gross,gross,gross,ADJ,ILL_STATE
KF0144,blood,hospital,hospital,hospital,NOUN,ILL_STATE
KF0144,blood,life,life,life,NOUN,ILL_STATE
KF0144,blood,messy,messy,messy,ADJ,ILL_STATE
JB2271,blood,separate,separate,separate,VERB,ILL_STATE
JB2271,blood,test,test,test,VERB,ILL_STATE
LM8773,bloodhound,dog,dog,dog,NOUN,ILL_STATE
LM8773,bloodhound,pet,pet,pet,NOUN,ILL_STATE
LM8773,bloodhound,train,train,train,VERB,ILL_STATE
RH0817,bloomers,wear,wear,wear,VERB,ILL_STATE
KM0058,blouse,design,design,design,NOUN,ILL_STATE
KM0058,blouse,sew,sew,sew,VERB,ILL_STATE
KM0058,blouse,wash,wash,wash,VERB,ILL_STATE
KM0058,blouse,wear,wear,wear,VERB,ILL_STATE
MM9115,blouse,wearing,wearing,wear,VERB,ILL_STATE
RH0817,boa,wear,wear,wear,VERB,ILL_STATE
CM1875,boathouse,build,build,build,VERB,ILL_STATE
CM1875,boathouse,clean,clean,clean,VERB,ILL_STATE
CM1875,boathouse,live in,live,live,VERB,ILL_STATE
CM1875,boathouse,store boat,boat,boat,NOUN,ILL_STATE
CM1875,boathouse,store boat,store,store,VERB,ILL_STATE
MH6227,body,chemistry,chemistry,chemistry,NOUN,ILL_STATE
JanedisColon331.643.2681,body,communicate,communicate,communicate,VERB,ILL_STATE
JanedisColon331.643.2681,body,do things,things,thing,NOUN,ILL_STATE
JanedisColon331.643.2681,body,exercise,exercise,exercise,NOUN,ILL_STATE
JanedisColon331.643.2681,body,hold things,hold,hold,VERB,ILL_STATE
