Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*JOL,Response*Focus
w10042527_rkw,1kj6zt2lu9,"BOI Norms",1,1,2022-11-29T04:42:55+00:00,10.896452188492,2,"updated stim.csv",Version52.csv,"Version 52","List 52",,,,,,0,Instruct,-,10,"In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object.",,Instruct1,10710,,,-1,-1,,,,,1
w10042527_rkw,1kj6zt2lu9,"BOI Norms",1,2,2022-11-29T04:43:06+00:00,10.931110858917,2,"updated stim.csv",Version52.csv,"Version 52","List 52",,,,,,0,Instruct,-,10,"Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)",,Instruct2,10641,,,-1,-1,,,,,1
w10042527_rkw,1kj6zt2lu9,"BOI Norms",1,3,2022-11-29T04:43:09+00:00,3.3967709541321,2,"updated stim.csv",Version52.csv,"Version 52","List 52",,,,,,0,Instruct,-,-,"Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin.",,Instruct3,3122,,,-1,-1,,,,,1
w10042527_rkw,1kj6zt2lu9,"BOI Norms",1,4,2022-11-29T04:43:22+00:00,13.212586164474,2,"updated stim.csv",Version52.csv,"Version 52","List 52",saucer,,3005,5.777777778,2249,3006,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,12964,,,3560,11873,,,,"food, throw, shoot",1
w10042527_rkw,1kj6zt2lu9,"BOI Norms",1,5,2022-11-29T04:43:29+00:00,6.6737239360809,2,"updated stim.csv",Version52.csv,"Version 52","List 52",shortening,,3002,4.92,2358,3003,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,6405,,,2626,5553,,,,"baking, cooking",1
w10042527_rkw,1kj6zt2lu9,"BOI Norms",1,6,2022-11-29T04:43:35+00:00,6.2916178703308,2,"updated stim.csv",Version52.csv,"Version 52","List 52",spaghetti,,3003,6,2461,3004,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,6009,,,1637,5115,,,,"eating, cooking",1
w10042527_rkw,1kj6zt2lu9,"BOI Norms",1,7,2022-11-29T04:43:49+00:00,14.067322015762,2,"updated stim.csv",Version52.csv,"Version 52","List 52",paperwork,,3001,5.625,1866,3002,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,13783,,,1852,12793,,,,"writing, shredding, proving a point",1
w10042527_rkw,1kj6zt2lu9,"BOI Norms",1,8,2022-11-29T04:43:58+00:00,8.7731041908264,2,"updated stim.csv",Version52.csv,"Version 52","List 52",grain,,3004,5.217391304,1143,3005,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,8500,,,2204,7666,,,,"eating, baking, cooking",1
w10042527_rkw,1kj6zt2lu9,"BOI Norms",1,9,2022-11-29T04:44:00+00:00,1.6724579334259,2,"updated stim.csv",Version52.csv,"Version 52","List 52",,,,,,0,Instruct,-,-,"You have completed this section. Press ENTER to continue",,"Instruct 5",1409,,,-1,-1,,,,,1
w10042527_rkw,1kj6zt2lu9,"BOI Norms",1,10,2022-11-29T04:44:02+00:00,1.8593320846558,2,"updated stim.csv",Version52.csv,"Version 52","List 52",,,,,,0,Instruct,-,-,"You will now start the full experiment. Press ENTER when you are ready to begin.",,,1616,,,-1,-1,,,,,1
